review_resolution_class	review_confidence	shared_program_summary	marker_difference_summary	context_resolution_summary	pairwise_assessment	followup_flag	review_priority	source_corpus	neighbor_source_corpus	same_corpus	corpus_pair	cell_type	paper_key_1	paper_key_2	manuscript_1	manuscript_2	top_label_neighbor_cosine	top_label_neighbor_marker_jaccard	top_label_neighbor_tie_count	n_markers_1	n_markers_2	n_shared	n_union	marker_names_1	marker_names_2	marker_ids_1	marker_ids_2	shared_markers	unique_markers_1	unique_markers_2	shared_marker_ids	unique_marker_ids_1	unique_marker_ids_2	context_1	context_2	n_rationale_snippets_1	n_rationale_snippets_2
same_entity_state_context	high	Shared activated/senescent T-cell program anchored by CDKN1A, CDKN2A, SESN2, PRKAA1, and IFNG.	Paper 1 adds CD25 and CD69, indicating stronger acute activation staging.	Both snippets describe activated T cells, but paper 1 explicitly captures early and late activation markers that refine the activation state.	Same activated T-cell label resolved by a difference in activation-stage detail.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	ACTIVATED T CELL	biorxiv:9f9eded3-6d6e-1014-996d-af8f6f192d54	hca:0134_10.3389_fimmu.2021.636720_9a958ecc4e	data/biorxiv/meca/9f9eded3-6d6e-1014-996d-af8f6f192d54/manuscript.md	data/hca/manuscripts/0134_10.3389_fimmu.2021.636720_9a958ecc4e/manuscript.md	1.0000001192092896	0.7142857142857143	1	7	5	5	7	CD69;IFNG;CDKN1A;SESN2;PRKAA1;IL2RA;CDKN2A	IFNG;CDKN1A;SESN2;PRKAA1;CDKN2A	ENSG00000110848;ENSG00000111537;ENSG00000124762;ENSG00000130766;ENSG00000132356;ENSG00000134460;ENSG00000147889	ENSG00000111537;ENSG00000124762;ENSG00000130766;ENSG00000132356;ENSG00000147889	IFNG;CDKN1A;SESN2;PRKAA1;CDKN2A	CD69;IL2RA		ENSG00000111537;ENSG00000124762;ENSG00000130766;ENSG00000132356;ENSG00000147889	ENSG00000110848;ENSG00000134460		Activated T cells highly expressed senescence (e.g., CDKN1A - encoding p21, CDKN2A - encoding p16, SESN2, and PRKAA1), effector and cytotoxic molecules (e.g., GZMA/B/H, IFNG). Activated T cells showed early (CD69) and late (CD25) activation markers and reduced CD3 expression (Fig. 2B).	Activated T cells highly expressed senescence (e.g., CDKN1A —encoding p21, CDKN2A —encoding p16, SESN2 , and PRKAA1 ), effector and cytotoxic molecules (e.g., GZMA/B/H, IFNG ).	2	1
same_entity_reporting_detail	high	Shared OPC program anchored by CSPG4, PDGFRA, and VCAN.	Paper 1 adds PCDH15 and PTPRZ1, both commonly used OPC markers.	Both snippets define OPCs directly; the mismatch reflects a more extensive OPC marker list in paper 1.	Same OPC identity with one paper reporting a broader canonical OPC marker set.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	OPC	biorxiv:acd52af7-6c95-1014-8d0b-873ff14c4a57	hca:0385_10.1038_s41586-022-04521-7_37f1f319e2	data/biorxiv/meca/acd52af7-6c95-1014-8d0b-873ff14c4a57/manuscript.md	data/hca/manuscripts/0385_10.1038_s41586-022-04521-7_37f1f319e2/manuscript.md	1.0000003576278689	0.6	4	5	3	3	5	VCAN;PTPRZ1;PDGFRA;PCDH15;CSPG4	VCAN;PDGFRA;CSPG4	ENSG00000038427;ENSG00000106278;ENSG00000134853;ENSG00000150275;ENSG00000173546	ENSG00000038427;ENSG00000134853;ENSG00000173546	VCAN;PDGFRA;CSPG4	PTPRZ1;PCDH15		ENSG00000038427;ENSG00000134853;ENSG00000173546	ENSG00000106278;ENSG00000150275		Indeed, when highlighting marker gene expression on UMAP projections, cells expressing markers for OPCs (CSPG4, PCDH15, PDGFRa, PTPRZ1) or MOL (ANLN, CNP, MBP, PLP1) clustered well in both the human and mouse integrated datasets (Figure 3-supplement 1c,e). Marker genes used for annotating the oligodendrocyte lineage were CSPG4, PCDH15, PDGFRa, PTPRZ1 and VCAN for OPCs, BCAS1, ENPP6 and GPR17 for NFO, and CA2, CLDN11, CNP, CMTM5, MAG, MBP, MOBP, PLP1 and SIRT2 for MOL.	Next, we checked the canonical markers (excitatory neuron: NRGN , SLC17A7 , and CAMK2A ; inhibitory neuron: GAD1 and GAD2 ; astrocyte: AQP4 and GFAP ; oligodendrocyte: MBP , MOBP , and PLP1 ; microglia: CSF1R , CD74 , and C3 ; OPC: VCAN , PDGFRA , and CSPG4 ; endothelial: FLT1 and CLDN5 ; pericyte: AMBP ) in each cluster to determine the cell type.	2	1
same_entity_granularity	medium	Shared epithelial core anchored by CDH1, SOX2, and SOX9.	Paper 1 adds EPCAM and NKX2-1, which push the label toward a lung epithelial lineage context.	Both labels say epithelial cell, but paper 1 carries more tissue-specific epithelial detail than the broad epithelial label in paper 2.	Same broad epithelial label, but one paper resolves a more specific epithelial context.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	EPITHELIAL CELL	biorxiv:2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9	hca:0265_10.1038_s41591-019-0750-6_ba0c7c2ce5	data/biorxiv/meca/2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9/manuscript.md	data/hca/manuscripts/0265_10.1038_s41591-019-0750-6_ba0c7c2ce5/manuscript.md	1.0000001192092896	0.6	6	5	3	3	5	CDH1;EPCAM;SOX9;NKX2-1;SOX2	CDH1;SOX9;SOX2	ENSG00000105325;ENSG00000119888;ENSG00000125398;ENSG00000136352;ENSG00000181449	ENSG00000105325;ENSG00000125398;ENSG00000181449	CDH1;SOX9;SOX2	EPCAM;NKX2-1		ENSG00000105325;ENSG00000125398;ENSG00000181449	ENSG00000119888;ENSG00000136352		We observed moderate to high expression of the typical epithelial cell markers E-cadherin (CDH1), EPCAM, NKX2-1, SOX2, SOX9, basal cell markers p63 (TP63), cytokeratin 5 (KRT5) and 14 (KRT14), AT-1 markers EMP2, HOPX, AT2 markers SLC34A2, ABCA3, LPCAT1, and the club cell marker SCGB1A1 (Figure 2 A).	For example, epithelial cells abundantly expressed E-cadherin ( CDH1 ) as well as the lineage-determining transcription factors SOX2 and SOX9 .	1	1
same_entity_reporting_detail	medium	Shared oligodendrocyte core anchored by MBP, MOBP, and PLP1.	Paper 1 adds MOG and CR1, extending the mature oligodendrocyte marker list.	Both snippets clearly describe oligodendrocytes; the extra genes add tissue/detail rather than changing the cell-type label.	Same oligodendrocyte identity with one paper reporting an extended mature-oligodendrocyte marker set.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	OLIGODENDROCYTE	biorxiv:b60c0833-6df2-1014-8865-f92ffff4fcc6	hca:0385_10.1038_s41586-022-04521-7_37f1f319e2	data/biorxiv/meca/b60c0833-6df2-1014-8865-f92ffff4fcc6/manuscript.md	data/hca/manuscripts/0385_10.1038_s41586-022-04521-7_37f1f319e2/manuscript.md	1.0000001192092896	0.6	6	5	3	3	5	PLP1;MOG;MOBP;MBP;CR1	PLP1;MOBP;MBP	ENSG00000123560;ENSG00000137345;ENSG00000168314;ENSG00000197971;ENSG00000203710	ENSG00000123560;ENSG00000168314;ENSG00000197971	PLP1;MOBP;MBP	MOG;CR1		ENSG00000123560;ENSG00000168314;ENSG00000197971	ENSG00000137345;ENSG00000203710		Cell types were additionally annotated based on the expression of known marker genes: RBFOX3, SLC17A7 (excitatory neurons); RBFOX3, GAD1, GAD2 (inhibitory neurons); GFAP, AQP4, SLC1A2 (astrocytes); CX3CR1, P2RY12, APBB1IP (microglia); MOG, MBP, MOBP, PLP1 (oligodendrocytes); PDGFRA, CSPG4, OLIG1 (OPCs); CLDN5, VWF, PECAM1, FLT1 (endothelial cells); CFAP54, FOXJ1, RSPH1 (ependymal cells); and TRBC2, CD3D, CD3E (T cells). The CR1 gene was expressed abundantly in a small fraction of oligodendrocytes and microglia in healthy hippocampus, while CR2 expression was restricted to T cells.	Next, we checked the canonical markers (excitatory neuron: NRGN , SLC17A7 , and CAMK2A ; inhibitory neuron: GAD1 and GAD2 ; astrocyte: AQP4 and GFAP ; oligodendrocyte: MBP , MOBP , and PLP1 ; microglia: CSF1R , CD74 , and C3 ; OPC: VCAN , PDGFRA , and CSPG4 ; endothelial: FLT1 and CLDN5 ; pericyte: AMBP ) in each cluster to determine the cell type.	2	1
same_entity_state_context	high	Shared activated B-cell program anchored by BLIMP1, CD11C, CD27, CXCR5, T-BET, and TLR7.	Paper 1 adds CD25, ICOS/CD278, CD38, and CD69, indicating stronger acute activation.	Paper 2 frames activated B cells relative to chronic/age-associated activation, whereas paper 1 includes additional acute activation markers.	Same activated B-cell label resolved by acute versus chronic activation-state emphasis.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	ACTIVATED B CELL	biorxiv:9f9eded3-6d6e-1014-996d-af8f6f192d54	hca:0134_10.3389_fimmu.2021.636720_9a958ecc4e	data/biorxiv/meca/9f9eded3-6d6e-1014-996d-af8f6f192d54/manuscript.md	data/hca/manuscripts/0134_10.3389_fimmu.2021.636720_9a958ecc4e/manuscript.md	1.0	0.6	1	10	6	6	10	CD38;PRDM1;TBX21;CD69;IL2RA;CD27;ITGAX;CXCR5;ICOS;TLR7	PRDM1;TBX21;CD27;ITGAX;CXCR5;TLR7	ENSG00000004468;ENSG00000057657;ENSG00000073861;ENSG00000110848;ENSG00000134460;ENSG00000139193;ENSG00000140678;ENSG00000160683;ENSG00000163600;ENSG00000196664	ENSG00000057657;ENSG00000073861;ENSG00000139193;ENSG00000140678;ENSG00000160683;ENSG00000196664	PRDM1;TBX21;CD27;ITGAX;CXCR5;TLR7	CD38;CD69;IL2RA;ICOS		ENSG00000057657;ENSG00000073861;ENSG00000139193;ENSG00000140678;ENSG00000160683;ENSG00000196664	ENSG00000004468;ENSG00000110848;ENSG00000134460;ENSG00000163600		Indirect activation of NK cells via anti-CD3/CD28 activated 74 genes, most of which were shared with T cell responses including CD69, interferon stimulated/response, and cytotoxic genes. Scoring of single cells using different gene sets showed that activated NK cells had the highest scores for cytotoxicity whereas activated T cells had highest scores for senescence. Clustering and trajectory analyses revealed heterogeneity among activated NK and B cells. Late stage activated NK cells resembled previously described 'helper' NK cells and expressed CD83 protein (35), whereas late stage activated B cells expressed molecules that have been expressed in B cells associated with aging and auto-immune diseases (TLR7, PRDM1, ITGAX/CD11c, TBX21/T-bet) (39–41). Upon anti-CD3/CD28 treatment of PBMCs, B cells upregulated 383 genes and 4 cell surface proteins (CD69, CD25, ICOS, CD38) (Fig. 5A, Table S5).	"Late stage activated NK cells resembled previously described ""helper"" NK cells and expressed CD83 protein ( 35 ), whereas late stage activated B cells expressed molecules that have been expressed in B cells associated with aging and auto-immune diseases ( TLR7, PRDM1, ITGAX /CD11c, TBX21 /T-bet) ( 39 – 41 ). However, compared to DN2s and ABCs, activated B cells retained follicular and conventional memory markers ( CXCR5 and CD27 ), likely as a reflection of acute vs. chronic activation."	3	2
same_entity_state_context	medium	Shared cDC1 program anchored by BATF3, CLEC9A, and XCR1.	Paper 2 adds CADM1 and IDO1, suggesting additional functional or maturation detail.	Both snippets describe cDC1, but paper 2 uses a slightly richer functional marker set.	Same cDC1 identity with one paper capturing extra functional-state detail.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	CDC1	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	hca:0139_10.1038_s41590-020-0602-z_71058e050d	data/biorxiv/meca/d2042444-7138-1014-94ac-a1f590fd3173/manuscript.md	data/hca/manuscripts/0139_10.1038_s41590-020-0602-z_71058e050d/manuscript.md	1.0	0.6	10	3	5	3	5	BATF3;XCR1;CLEC9A	BATF3;IDO1;XCR1;CADM1;CLEC9A	ENSG00000123685;ENSG00000173578;ENSG00000197992	ENSG00000123685;ENSG00000131203;ENSG00000173578;ENSG00000182985;ENSG00000197992	BATF3;XCR1;CLEC9A		IDO1;CADM1	ENSG00000123685;ENSG00000173578;ENSG00000197992		ENSG00000131203;ENSG00000182985	These major cell types include T cells (50,365 cells; CD3D+and CD3E+), bile duct cells (25,837 cells; EPCAM+, KRT19+, and KRT7+), endothelial cells (10,841 cells; PTPRB+, CLDN5+, and CDH5+), monocytes (6,843 cells; FCN1+, S100A8+, and S100A9+), NK cells (5,854 cells; NCAM1+), macrophages (5,243 cells; C1QA+ and C1QB+), fibroblasts (4,998 cells; ACTA2+ and COL1A2+), B cells (2,847 cells; MS4A1+ and CD79A+), cDC2 (2,177 cells; CD1A+, CD1C+, and CD1E+), hepatocytes (1,550 cells; APOA1+, APOC3+, and FABP1+), plasma cells (1,183 cells; MZB1+, IGKC+, and JCHAIN+), cDC1 (1,122 cells; CLEC9A+, XCR1+, and BATF3+), pDC (493 cells; LILRA4+ and CLEC4C+), and mast cells (265 cells; TPSAB1+ and TPSB2+) (Figure 1B).	Sub-clustering of myeloid cells showed two distinct populations of conventional dendritic cells: cDC1 expressing XCR1 , CADM1 , CLEC9A , BATF3 and IDO1 , and cDC2 expressing CLEC10A and CD86 ( Figure 2a,b ).	1	1
same_entity_state_context	medium	Shared cDC1 program anchored by CADM1, CLEC9A, and XCR1.	Paper 2 adds BATF3 and IDO1, suggesting additional functional or maturation detail.	Both snippets describe cDC1, but paper 2 uses a slightly richer functional marker set.	Same cDC1 identity with one paper capturing extra functional-state detail.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	CDC1	biorxiv:fc7595eb-733c-1014-9892-ed444a916a2a	hca:0139_10.1038_s41590-020-0602-z_71058e050d	data/biorxiv/meca/fc7595eb-733c-1014-9892-ed444a916a2a/manuscript.md	data/hca/manuscripts/0139_10.1038_s41590-020-0602-z_71058e050d/manuscript.md	1.0	0.6	10	3	5	3	5	XCR1;CADM1;CLEC9A	BATF3;IDO1;XCR1;CADM1;CLEC9A	ENSG00000173578;ENSG00000182985;ENSG00000197992	ENSG00000123685;ENSG00000131203;ENSG00000173578;ENSG00000182985;ENSG00000197992	XCR1;CADM1;CLEC9A		BATF3;IDO1	ENSG00000173578;ENSG00000182985;ENSG00000197992		ENSG00000123685;ENSG00000131203	Conserved genes (Extended Data Fig. 10b, Supplemental Table 1) included mostly expected results for cDC1 (such as CLEC9A, CADM1, and XCR1) and ILC3 (such as IL23R, IL22, and RORC). A cluster positive for XCR1 and CLEC9A was readily distinguished as cDC1.	Sub-clustering of myeloid cells showed two distinct populations of conventional dendritic cells: cDC1 expressing XCR1 , CADM1 , CLEC9A , BATF3 and IDO1 , and cDC2 expressing CLEC10A and CD86 ( Figure 2a,b ).	2	1
same_entity_granularity	high	Shared monocyte program anchored by CD14, S100A8, and S100A9.	Paper 2 adds FCN1 and CD16/FCGR3A, indicating a more explicit monocyte-subset composition.	Both labels are broad monocytes, but one marker set resolves additional monocyte-subtype granularity.	Same monocyte label, but the marker difference reflects finer monocyte-subset granularity.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	MONOCYTES	biorxiv:f787a6d9-6ce3-1014-a3f6-a662a1333571	hca:0109_10.7554_elife.91792.1_056dda27be	data/biorxiv/meca/f787a6d9-6ce3-1014-a3f6-a662a1333571/manuscript.md	data/hca/manuscripts/0109_10.7554_elife.91792.1_056dda27be/manuscript.md	1.0	0.6	2	3	5	3	5	S100A8;S100A9;CD14	FCN1;S100A8;S100A9;CD14;FCGR3A	ENSG00000143546;ENSG00000163220;ENSG00000170458	ENSG00000085265;ENSG00000143546;ENSG00000163220;ENSG00000170458;ENSG00000203747	S100A8;S100A9;CD14		FCN1;FCGR3A	ENSG00000143546;ENSG00000163220;ENSG00000170458		ENSG00000085265;ENSG00000203747	As anticipated, signature genes that define these well-defined cell types are present such as FABP4, MARCO and PPARG for AMs (Group-1 AM, Figure 5B); S100A8, S100A9, and CD14 for monocytes (Group-3 mono, Figure 5C); and XCR1, CADM1, and CLEC9A, along with a recently identified gene, WDFY4, required for cross-presentation for human blood Clec9a+ DCs and murine splenic CD8+ DCs (Group-6 DC1, Figure 5D) (Theisen et al., 2018).	Within myeloid cells, we identified, and confirmed using extensive inspection of literature curated markers, cell subsets corresponding to monocytes ( CD14, FCGR3A, FCN1, S100A8, S100A9 , etc.), macrophages ( CSF1R, MERTK, MAF, C1QA , etc.), cDC1 ( CLEC9A, XCR1, BATF3 ), cDC2 ( FCER1A, CLEC10A, CD1C, IRF4 etc.), and pDCs ( IL3RA, LILRA4, IRF7 ) ( Figure 3d ; Supplemental Table 6 ) ( Blériot et al., 2020 ; Dutertre et al., 2019 ; Guilliams et al., 2018 ).	1	1
same_entity_granularity	medium	Shared ICM program anchored by KLF4, NANOG, and SOX2.	Paper 1 adds KLF17 and POU5F1/OCT3/4, pointing to a more detailed ICM/EPI marker panel.	Both snippets describe ICM-like identity, but paper 1 carries a more detailed pluripotency/epiblast marker panel.	Same broad ICM label, but the marker difference reflects developmental-stage granularity.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	ICM	biorxiv:e7144333-745a-1014-ab12-e9455a30c9da	hca:0490_10.1038_nsmb.2660_4e6a41d8b9	data/biorxiv/meca/e7144333-745a-1014-ab12-e9455a30c9da/manuscript.md	data/hca/manuscripts/0490_10.1038_nsmb.2660_4e6a41d8b9/manuscript.md	0.9999998807907104	0.6	1	5	3	3	5	NANOG;KLF4;KLF17;SOX2;POU5F1	NANOG;KLF4;SOX2	ENSG00000111704;ENSG00000136826;ENSG00000171872;ENSG00000181449;ENSG00000204531	ENSG00000111704;ENSG00000136826;ENSG00000181449	NANOG;KLF4;SOX2	KLF17;POU5F1		ENSG00000111704;ENSG00000136826;ENSG00000181449	ENSG00000171872;ENSG00000204531		As these cells do not cluster with the rest of ICM (Fig. 2E), express genes typically associated with the ICM, EPI (SOX2, NANOG, KLF4, KLF17 and POU5F1) (S3D) or those associated with PrE (SOX17, GATA4) (S3D), we have updated their annotation in our model based on the results obtained with scANVI.	After that, the cells not showing high expression of these maker genes were considered as potential ICM cells. This is validated by the fact that they showed clear expression of SOX2 , NANOG and KLF4 .	1	1
same_entity_reporting_detail	medium	Shared PC-fibro program anchored by COL12A1, FGFR2, and FLNB.	Paper 1 adds LGR4 and LGR6, extending the marker list around the same fibroblast program.	Both snippets describe the same perichondrial/perichondrium-associated fibroblast population; one paper reports extra markers.	Same PC-fibro identity with one paper reporting a richer marker list.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	PC-FIBRO	biorxiv:78211bc7-6c0f-1014-bc42-c103d41718b8	hca:0048_10.1038_s41588-022-01243-4_ae2af85553	data/biorxiv/meca/78211bc7-6c0f-1014-bc42-c103d41718b8/manuscript.md	data/hca/manuscripts/0048_10.1038_s41588-022-01243-4_ae2af85553/manuscript.md	0.9999998807907104	0.6	1	5	3	3	5	FGFR2;COL12A1;LGR6;FLNB;LGR4	FGFR2;COL12A1;FLNB	ENSG00000066468;ENSG00000111799;ENSG00000133067;ENSG00000136068;ENSG00000205213	ENSG00000066468;ENSG00000111799;ENSG00000136068	FGFR2;COL12A1;FLNB	LGR6;LGR4		ENSG00000066468;ENSG00000111799;ENSG00000136068	ENSG00000133067;ENSG00000205213		Finally, PC-fibro markers were enriched in genes causing skeletal abnormalities in humans (Figure S5f), including FLNB and FGFR2 that are mutated in rare diseases causing skeletal malformations (Bochukova et al. 2009; Robertson 2008). The cell type was located around the chondrocytes within cartilage in our Visium ST (Figure 2g) and could be identified by the expression of the marker gene COL12A1 in the human protein atlas (Figure S5c).	PC-fibros express genes causing skeletal abnormalities in humans (Extended Data Fig. 4i ), including FLNB and FGFR2 , suggesting the relevance of PC-fibros in supporting cartilage functions and related abnormalities 23 , 24 . We found analogous marker expression of COL12A1 around the cartilage in the Human Protein Atlas (HPA) (Extended Data Fig. 4f ), supporting cell2location mapping of PC-fibro (Fig. 2g ).	3	2
same_entity_reporting_detail	high	Shared LPS2 inflammatory program anchored by CCL7, CCL8, and PPBP.	Paper 1 adds S100A8 and S100A9 alarmins that paper 2 omits.	The snippets are nearly identical in biological interpretation; the mismatch is omission of two inflammatory markers in one source.	Same LPS2 state with one paper reporting extra inflammatory-alarmin markers.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	LPS2	biorxiv:9f9eded3-6d6e-1014-996d-af8f6f192d54	hca:0134_10.3389_fimmu.2021.636720_9a958ecc4e	data/biorxiv/meca/9f9eded3-6d6e-1014-996d-af8f6f192d54/manuscript.md	data/hca/manuscripts/0134_10.3389_fimmu.2021.636720_9a958ecc4e/manuscript.md	0.9999998211860656	0.6	1	5	3	3	5	CCL7;CCL8;S100A8;S100A9;PPBP	CCL7;CCL8;PPBP	ENSG00000108688;ENSG00000108700;ENSG00000143546;ENSG00000163220;ENSG00000163736	ENSG00000108688;ENSG00000108700;ENSG00000163736	CCL7;CCL8;PPBP	S100A8;S100A9		ENSG00000108688;ENSG00000108700;ENSG00000163736	ENSG00000143546;ENSG00000163220		Network analyses of genes induced in LPS2 and LPS3 states using Ingenuity Pathway Analysis (IPA; Methods) revealed that LPS2 genes included alarmins (S100A8, S100A9) and genes associated with cell movement and trafficking (Fig. 7D; genes in bold text, pink outline), such as various chemoattractants CXCL7 (PPBP), CCL7, and CCL8.	Network analyses of genes induced in LPS2 and LPS3 states using Ingenuity Pathway Analysis (IPA; section Methods) revealed that LPS2 genes included alarmins ( S100A8, S100A9 ) and genes associated with cell movement and trafficking ( Figure 7D ; genes in bold text, pink outline), such as various chemoattractants CXCL7 (PPBP), CCL7 , and CCL8 .	1	1
same_entity_reporting_detail	medium	Shared macrophage program anchored by CD206/MRC1 and MSR1.	One paper emphasizes CD68, the other CD163, as additional macrophage markers.	Both snippets describe macrophages directly; the difference is marker emphasis rather than a different macrophage meaning.	Same macrophage label with alternative canonical macrophage markers highlighted in each study.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	MACROPHAGE	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	hca:0148_10.1113_jp287812_fd3137bc12	data/biorxiv/meca/d8ee72e2-7047-1014-a159-a9ef37bce7a4/manuscript.md	data/hca/manuscripts/0148_10.1113_jp287812_fd3137bc12/manuscript.md	1.0000005960464478	0.5	28	3	3	2	4	MSR1;CD68;MRC1	MSR1;CD163;MRC1	ENSG00000038945;ENSG00000129226;ENSG00000260314	ENSG00000038945;ENSG00000177575;ENSG00000260314	MSR1;MRC1	CD68	CD163	ENSG00000038945;ENSG00000260314	ENSG00000129226	ENSG00000177575	Cluster 3 showed expression of CD68, MSR1 and MRC1 and was hence identified as macrophage.	These included fibroblasts ( COL1A2 , COL3A1 , DCN ), macrophages ( CD163 , MRC1 , MSR1 ), vascular endothelial cells (VECs) ( PECAM1 , PTPRB , VWF ), mural cells ( NOTCH3 , PDGFRB , MYO1B ), adipocytes ( PLIN1 , PLIN4 , ADIPOQ ), T cells ( CD247 , SKAP1 , THEMIS ), nervous system cells ( NRXN1 , CADM2 , IL1RAPL2 ), lymphatic endothelial cells ( MMRN1 , PROX1 , PKHD1L1 ), dividing fibroblasts/mural cells and dividing macrophages ( ASPM , DIAPH3 , TOP2A ; more in Supporting information, Supplementary Fig. S4 ), dendritic cells (DCs) ( CLEC4C , CUX2 , BCL11A ), osteoblasts ( IBSP , SP7 , RUNX2 ), granulocytes ( KIT , CPA3 , IL18R1 ) and osteoclasts ( MMP9 , ACP5 , SIGLEC15 ).	1	1
same_entity_state_context	medium	Shared macrophage/monocyte-like program anchored by CD14 and CD16/FCGR3A.	Paper 1 adds C1QB, whereas paper 2 adds VCAN, shifting emphasis between tissue-resident and inflammatory myeloid programs.	Both are called macrophage, but the nonshared markers suggest different myeloid-state emphasis within that broad label.	Same broad macrophage label, but the marker difference reflects different myeloid-state programs.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	MACROPHAGE	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	data/biorxiv/meca/e3312584-7421-1014-b0a7-823d4471ccf1/manuscript.md	data/hca/manuscripts/0184_10.1016_j.cell.2021.07.023_f621bea088/manuscript.md	1.0000005960464478	0.5	28	3	3	2	4	CD14;C1QB;FCGR3A	VCAN;CD14;FCGR3A	ENSG00000170458;ENSG00000173369;ENSG00000203747	ENSG00000038427;ENSG00000170458;ENSG00000203747	CD14;FCGR3A	C1QB	VCAN	ENSG00000170458;ENSG00000203747	ENSG00000173369	ENSG00000038427	Expression of markers CD14 and CD16 (FCGR3A) separated monocytes and macrophages within the myeloid group, while markers CD4, CD8A, and CD160 clearly separated CD4, CD8 and NK cells within the T/NK cell cluster (Fig 2b). Clusters 5 and 7 were identified as potential macrophages due to the expression of C1QB and macrophage cell type signatures and a lack of enrichment for classical monocyte signatures (Supplementary Fig 4b).	Among myeloid cell types, we recovered a large population of macrophages ( CD14, FCGR3A, VCAN ), dendritic cells ( CCR7, CD86 ), and plasmacytoid DCs ( IRF7, IL3RA ).	2	1
same_entity_state_context	medium	Shared plasma-cell program anchored by SDC1/CD138 and CD79A.	Paper 1 emphasizes CD38, whereas paper 2 emphasizes CD27, suggesting different differentiation-stage emphasis.	Both snippets point to plasma cells, but the nonshared markers likely reflect plasma-cell maturation or selection-context differences.	Same plasma-cell label resolved by different maturation-state emphasis.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	PLASMA CELL	biorxiv:64ab9878-6ed8-1014-99e3-9a1ae6ef730b	hca:0077_10.1038_s41587-020-0602-4_e82c5c2835	data/biorxiv/meca/64ab9878-6ed8-1014-99e3-9a1ae6ef730b/manuscript.md	data/hca/manuscripts/0077_10.1038_s41587-020-0602-4_e82c5c2835/manuscript.md	1.0000003576278689	0.5	15	3	3	2	4	CD38;CD79A;SDC1	CD79A;SDC1;CD27	ENSG00000004468;ENSG00000105369;ENSG00000115884	ENSG00000105369;ENSG00000115884;ENSG00000139193	CD79A;SDC1	CD38	CD27	ENSG00000105369;ENSG00000115884	ENSG00000004468	ENSG00000139193	Despite sharing only the CD38 marker with other datasets (which is not exclusive to plasma cells), our model robustly recognizes plasma cells in the GVHD dataset when trained on all other datasets (Fig. 2g). We demonstrated this capability using the GVHD dataset 40, where plasma cells are identified using a unique marker (IgA) instead of the more common CD138 marker.	In addition, proliferating NKT as described previously 65 and plasma cells ( CD27 , SDC1 and CD79A ) were observed.	2	1
same_entity_state_context	high	Shared plasma-cell program anchored by SDC1/CD138 and CD38.	Paper 1 adds CD79A, whereas paper 2 adds XBP1, consistent with a difference in plasma versus plasmablast maturation emphasis.	Both snippets describe plasma cells, but the nonshared markers emphasize different positions along plasma-cell differentiation.	Same plasma-cell label resolved by different maturation-state emphasis.		cross-corpus_high	biorxiv	hca	False	biorxiv__hca	PLASMA CELL	biorxiv:64ab9878-6ed8-1014-99e3-9a1ae6ef730b	hca:0113_10.1101_2021.04.28.441762_c83625bbe4	data/biorxiv/meca/64ab9878-6ed8-1014-99e3-9a1ae6ef730b/manuscript.md	data/hca/manuscripts/0113_10.1101_2021.04.28.441762_c83625bbe4/manuscript.md	1.0000003576278689	0.5	15	3	3	2	4	CD38;CD79A;SDC1	CD38;SDC1;XBP1	ENSG00000004468;ENSG00000105369;ENSG00000115884	ENSG00000004468;ENSG00000115884;ENSG00000249947	CD38;SDC1	CD79A	XBP1	ENSG00000004468;ENSG00000115884	ENSG00000105369	ENSG00000249947	Despite sharing only the CD38 marker with other datasets (which is not exclusive to plasma cells), our model robustly recognizes plasma cells in the GVHD dataset when trained on all other datasets (Fig. 2g). We demonstrated this capability using the GVHD dataset 40, where plasma cells are identified using a unique marker (IgA) instead of the more common CD138 marker.	We also uncovered two populations of plasmablasts (Plasma_prolif) and plasma cells (Plasma_ITGA8) marked by expression of CD38, XBP1 and SDC1.	2	1
